Year, Month, Day,     Extent,    Missing
YYYY,    MM,  DD, 10^6 sq km, 10^6 sq km
1988,4,9,5.547,0
1988,4,10,5.614,0
1988,4,11,5.705,0
1988,4,12,5.824,0
1988,4,13,5.992,0
1988,4,14,6.137,0
1988,4,15,6.27,0
1988,4,16,6.414,0
1988,4,17,6.538,0
1988,4,18,6.622,0
1988,4,19,6.683,0
1988,4,20,6.768,0
1988,4,21,6.836,0
1988,4,22,6.962,0
1988,4,23,7.008,0
1988,4,24,7.172,0
1988,4,25,7.218,0
1988,4,26,7.328,0
1988,4,27,7.421,0
1988,4,28,7.522,0
1988,4,29,7.665,0
1988,4,30,7.752,0
1988,5,1,7.797,0
1988,5,2,7.951,0
1988,5,3,8.106,0
1988,5,4,8.234,0
1988,5,5,8.349,0
1988,5,6,8.445,0
1988,5,7,8.607,0
1988,5,8,8.69,0
1988,5,9,8.7,0
1988,5,10,8.688,0
1988,5,11,8.831,0
1988,5,12,8.933,0
1988,5,13,9.09,0
1988,5,14,9.285,0
1988,5,15,9.475,0
1988,5,16,9.611,0
1988,5,17,9.767,0
1988,5,18,9.904,0
1988,5,19,10.104,0
1988,5,20,10.19,0
1988,5,21,10.274,0
1988,5,22,10.331,0
1988,5,23,10.44,0
1988,5,24,10.486,0
1988,5,25,10.61,0
1988,5,26,10.778,0
1988,5,27,10.949,0
1988,5,28,11.072,0
1988,5,29,11.183,0
1988,5,30,11.35,0
1988,5,31,11.441,0
1988,6,1,11.523,0
1988,6,2,11.677,0
1988,6,3,11.841,0
1988,6,4,12.083,0
1988,6,5,12.183,0
1988,6,6,12.221,0
1988,6,7,12.286,0
1988,6,8,12.297,0
1988,6,9,12.408,0
1988,6,10,12.397,0
1988,6,11,12.501,0
1988,6,12,12.63,0
1988,6,13,12.686,0
1988,6,14,12.775,0
1988,6,15,12.942,0
1988,6,16,13.171,0
1988,6,17,13.408,0
1988,6,18,13.547,0
1988,6,19,13.639,0
1988,6,20,13.7,0
1988,6,21,13.684,0
1988,6,22,13.69,0
1988,6,23,13.826,0
1988,6,24,13.939,0
1988,6,25,14.123,0
1988,6,26,14.165,0
1988,6,27,14.204,0
1988,6,28,14.325,0
1988,6,29,14.412,0
1988,6,30,14.501,0
1988,7,1,14.521,0
1988,7,2,14.568,0
1988,7,3,14.614,0
1988,7,4,14.74,0
1988,7,5,14.8,0
1988,7,6,14.862,0
1988,7,7,14.943,0
1988,7,8,15.033,0
1988,7,9,15.107,0
1988,7,10,15.209,0
1988,7,11,15.342,0
1988,7,12,15.479,0
1988,7,13,15.673,0
1988,7,14,15.773,0
1988,7,15,15.876,0
1988,7,16,15.937,0
1988,7,17,15.932,0
1988,7,18,16.007,0
1988,7,19,16.005,0
1988,7,20,16.104,0
1988,7,21,16.16,0
1988,7,22,16.293,0
1988,7,23,16.308,0
1988,7,24,16.287,0
1988,7,25,16.378,0
1988,7,26,16.482,0
1988,7,27,16.584,0
1988,7,28,16.662,0
1988,7,29,16.734,0
1988,7,30,16.867,0
1988,7,31,16.929,0
1988,8,1,17.024,0
1988,8,2,17.083,0
1988,8,3,17.165,0
1988,8,4,17.264,0
1988,8,5,17.371,0
1988,8,6,17.419,0
1988,8,7,17.515,0
1988,8,8,17.441,0
1988,8,9,17.43,0
1988,8,10,17.441,0
1988,8,11,17.482,0
1988,8,12,17.575,0
1988,8,13,17.487,0
1988,8,14,17.514,0
1988,8,15,17.564,0
1988,8,16,17.611,0
1988,8,17,17.671,0
1988,8,18,17.573,0
1988,8,19,17.6,0
1988,8,20,17.628,0
1988,8,21,17.678,0
1988,8,22,17.745,0
1988,8,23,17.702,0
1988,8,24,17.697,0
1988,8,25,17.78,0
1988,8,26,17.798,0
1988,8,27,17.87,0
1988,8,28,17.875,0
1988,8,29,17.794,0
1988,8,30,17.836,0
1988,8,31,17.758,0
1988,9,1,17.751,0
1988,9,2,17.657,0
1988,9,3,17.712,0
1988,9,4,17.835,0
1988,9,5,17.898,0
1988,9,6,17.936,0
1988,9,7,17.993,0
1988,9,8,18.037,0
1988,9,9,18.17,0
1988,9,10,18.332,0
1988,9,11,18.376,0
1988,9,12,18.434,0
1988,9,13,18.387,0
1988,9,14,18.5,0
1988,9,15,18.507,0
1988,9,16,18.518,0
1988,9,17,18.578,0
1988,9,18,18.64,0
1988,9,19,18.56,0
1988,9,20,18.573,0
1988,9,21,18.516,0
1988,9,22,18.443,0
1988,9,23,18.437,0
1988,9,24,18.434,0
1988,9,25,18.446,0
1988,9,26,18.508,0
1988,9,27,18.474,0
1988,9,28,18.483,0
1988,9,29,18.518,0
1988,9,30,18.563,0
1988,10,1,18.657,0
1988,10,2,18.731,0
1988,10,3,18.785,0
1988,10,4,18.748,0
1988,10,5,18.71,0
1988,10,6,18.666,0
1988,10,7,18.679,0
1988,10,8,18.661,0
1988,10,9,18.677,0
1988,10,10,18.621,0
1988,10,11,18.645,0
1988,10,12,18.608,0
1988,10,13,18.491,0
1988,10,14,18.447,0
1988,10,15,18.435,0
1988,10,16,18.458,0
1988,10,17,18.455,0
1988,10,18,18.324,0
1988,10,19,18.173,0
1988,10,20,18.214,0
1988,10,21,18.256,0
1988,10,22,18.192,0
1988,10,23,18.174,0
1988,10,24,18.166,0
1988,10,25,18.017,0
1988,10,26,17.984,0
1988,10,27,17.991,0
1988,10,28,17.957,0
1988,10,29,17.822,0
1988,10,30,17.761,0
1988,10,31,17.687,0
1988,11,1,17.576,0
1988,11,2,17.47,0
1988,11,3,17.445,0
1988,11,4,17.375,0
1988,11,5,17.233,0
1988,11,6,17.115,0
1988,11,7,17.109,0
1988,11,8,17.036,0
1988,11,9,16.96,0
1988,11,10,16.89,0
1988,11,11,16.77,0
1988,11,12,16.712,0
1988,11,13,16.653,0
1988,11,14,16.575,0
1988,11,15,16.448,0
1988,11,16,16.295,0
1988,11,17,16.153,0
1988,11,18,15.968,0
1988,11,19,15.861,0
1988,11,20,15.7,0
1988,11,21,15.517,0
1988,11,22,15.411,0
1988,11,23,15.258,0
1988,11,24,15.121,0
1988,11,25,14.989,0
1988,11,26,14.853,0
1988,11,27,14.674,0
1988,11,28,14.552,0
1988,11,29,14.443,0
1988,11,30,14.268,0
1988,12,1,14.078,0
1988,12,2,13.908,0
1988,12,3,13.761,0
1988,12,4,13.604,0
1988,12,5,13.431,0
1988,12,6,13.237,0
1988,12,7,13.08,0
1988,12,8,12.942,0
1988,12,9,12.765,0
1988,12,10,12.659,0
1988,12,11,12.491,0
1988,12,12,12.267,0
1988,12,13,12.033,0
1988,12,14,11.787,0
1988,12,15,11.477,0
1988,12,16,11.251,0
1988,12,17,11.008,0
1988,12,18,10.807,0
1988,12,19,10.551,0
1988,12,20,10.308,0
1988,12,21,10.015,0
1988,12,22,9.938,0
1988,12,23,9.579,0
1988,12,24,9.298,0
1988,12,25,9.073,0
1988,12,26,8.735,0
1988,12,27,8.366,0
1988,12,28,8.01,0
1988,12,29,7.68,0
1988,12,30,7.479,0
1988,12,31,7.261,0
1989,1,1,7.084,0
1989,1,2,6.682,0
1989,1,3,6.563,0
1989,1,4,6.217,0
1989,1,5,5.999,0
1989,1,6,5.754,0
1989,1,7,5.56,0
1989,1,8,5.362,0
1989,1,9,5.261,0
1989,1,10,5.213,0
1989,1,11,5.095,0
1989,1,12,4.989,0
1989,1,13,4.905,0
1989,1,14,4.798,0
1989,1,15,4.631,0
1989,1,16,4.507,0
1989,1,17,4.419,0
1989,1,18,4.403,0
1989,1,19,4.29,0
1989,1,20,4.167,0
1989,1,21,4.07,0
1989,1,22,3.977,0
1989,1,23,3.887,0
1989,1,24,3.779,0
1989,1,25,3.781,0
1989,1,26,3.712,0
1989,1,27,3.664,0
1989,1,28,3.634,0
1989,1,29,3.514,0
1989,1,30,3.482,0
1989,1,31,3.442,0
1989,2,1,3.42,0
1989,2,2,3.368,0
1989,2,3,3.333,0
1989,2,4,3.286,0
1989,2,5,3.29,0
1989,2,6,3.238,0
1989,2,7,3.211,0
1989,2,8,3.131,0
1989,2,9,3.078,0
1989,2,10,3.037,0
1989,2,11,2.962,0
1989,2,12,2.846,0
1989,2,13,2.855,0
1989,2,14,2.819,0
1989,2,15,2.772,0
1989,2,16,2.748,0
1989,2,17,2.724,0
1989,2,18,2.729,0
1989,2,19,2.731,0
1989,2,20,2.723,0
1989,2,21,2.747,0
1989,2,22,2.825,0
1989,2,23,2.846,0
1989,2,24,2.869,0
1989,2,25,2.898,0
1989,2,26,2.918,0
1989,2,27,2.974,0
1989,2,28,2.995,0
1989,3,1,3.05,0
1989,3,2,3.09,0
1989,3,3,3.129,0
1989,3,4,3.242,0
1989,3,5,3.305,0
1989,3,6,3.345,0
1989,3,7,3.395,0
1989,3,8,3.434,0
1989,3,9,3.478,0
1989,3,10,3.444,0
1989,3,11,3.496,0
1989,3,12,3.545,0
1989,3,13,3.619,0
1989,3,14,3.765,0
1989,3,15,3.908,0
1989,3,16,3.959,0
1989,3,17,3.899,0
1989,3,18,4.009,0
1989,3,19,4.078,0
1989,3,20,4.105,0
1989,3,21,4.214,0
1989,3,22,4.282,0
1989,3,23,4.35,0
1989,3,24,4.425,0
1989,3,25,4.556,0
1989,3,26,4.668,0
1989,3,27,4.731,0
1989,3,28,4.726,0
1989,3,29,4.806,0
1989,3,30,4.837,0
1989,3,31,4.856,0
1989,4,1,4.98,0
1989,4,2,5.006,0
1989,4,3,5.09,0
1989,4,4,5.18,0
1989,4,5,5.283,0
1989,4,6,5.339,0
1989,4,7,5.41,0
1989,4,8,5.52,0
1989,4,9,5.577,0
1989,4,10,5.62,0
1989,4,11,5.744,0
1989,4,12,5.823,0
1989,4,13,5.936,0
1989,4,14,5.982,0
1989,4,15,6.111,0
1989,4,16,6.225,0
1989,4,17,6.328,0
1989,4,18,6.471,0
1989,4,19,6.587,0
1989,4,20,6.763,0
1989,4,21,6.905,0
1989,4,22,7.024,0
1989,4,23,7.125,0
1989,4,24,7.164,0
1989,4,25,7.311,0
1989,4,26,7.458,0
1989,4,27,7.541,0
1989,4,28,7.748,0
1989,4,29,7.889,0
1989,4,30,8.048,0
1989,5,1,8.333,0
1989,5,2,8.477,0
1989,5,3,8.539,0
1989,5,4,8.692,0
1989,5,5,8.839,0
1989,5,6,8.94,0
1989,5,7,9.065,0
1989,5,8,9.212,0
1989,5,9,9.413,0
1989,5,10,9.521,0
1989,5,11,9.64,0
1989,5,12,9.781,0
1989,5,13,9.951,0
1989,5,14,10.082,0
1989,5,15,10.215,0
1989,5,16,10.366,0
1989,5,17,10.495,0
1989,5,18,10.585,0
1989,5,19,10.755,0
1989,5,20,10.87,0
1989,5,21,10.973,0
1989,5,22,11.099,0
1989,5,23,11.248,0
1989,5,24,11.359,0
1989,5,25,11.435,0
1989,5,26,11.612,0
1989,5,27,11.775,0
1989,5,28,11.83,0
1989,5,29,12.013,0
1989,5,30,12.041,0
1989,5,31,12.056,0
1989,6,1,12.151,0
1989,6,2,12.234,0
1989,6,3,12.373,0
1989,6,4,12.458,0
1989,6,5,12.537,0
1989,6,6,12.561,0
1989,6,7,12.671,0
1989,6,8,12.687,0
1989,6,9,12.743,0
1989,6,10,12.874,0
1989,6,11,13.014,0
1989,6,12,13.172,0
1989,6,13,13.289,0
1989,6,14,13.377,0
1989,6,15,13.528,0
1989,6,16,13.645,0
1989,6,17,13.745,0
1989,6,18,13.87,0
1989,6,19,14.04,0
1989,6,20,14.193,0
1989,6,21,14.333,0
1989,6,22,14.407,0
1989,6,23,14.418,0
1989,6,24,14.458,0
1989,6,25,14.562,0
1989,6,26,14.648,0
1989,6,27,14.763,0
1989,6,28,14.807,0
1989,6,29,14.881,0
1989,6,30,14.974,0
1989,7,1,15.021,0
1989,7,2,15.048,0
1989,7,3,15.033,0
1989,7,4,15.094,0
1989,7,5,15.096,0
1989,7,6,15.151,0
1989,7,7,15.217,0
1989,7,8,15.186,0
1989,7,9,15.167,0
1989,7,10,15.212,0
1989,7,11,15.26,0
1989,7,12,15.368,0
1989,7,13,15.437,0
1989,7,14,15.499,0
1989,7,15,15.542,0
1989,7,16,15.593,0
1989,7,17,15.69,0
1989,7,18,15.757,0
1989,7,19,15.821,0
1989,7,20,15.957,0
1989,7,21,16.031,0
1989,7,22,16.007,0
1989,7,23,16.13,0
1989,7,24,16.212,0
1989,7,25,16.232,0
1989,7,26,16.292,0
1989,7,27,16.388,0
1989,7,28,16.526,0
1989,7,29,16.653,0
1989,7,30,16.731,0
1989,7,31,16.677,0
1989,8,1,16.802,0
1989,8,2,16.858,0
1989,8,3,16.823,0
1989,8,4,16.865,0
1989,8,5,16.916,0
1989,8,6,17.017,0
1989,8,7,17.08,0
1989,8,8,17.132,0
1989,8,9,17.187,0
1989,8,10,17.205,0
1989,8,11,17.264,0
1989,8,12,17.325,0
1989,8,13,17.302,0
1989,8,14,17.39,0
1989,8,15,17.496,0
1989,8,16,17.533,0
1989,8,17,17.723,0
1989,8,18,17.683,0
1989,8,19,17.701,0
1989,8,20,17.703,0
1989,8,21,17.673,0
1989,8,22,17.703,0
1989,8,23,17.77,0
1989,8,24,17.805,0
1989,8,25,17.785,0
1989,8,26,17.803,0
1989,8,27,17.858,0
1989,8,28,17.932,0
1989,8,29,18.004,0
1989,8,30,18.052,0
1989,8,31,18.045,0
1989,9,1,18.112,0
1989,9,2,18.053,0
1989,9,3,18.037,0
1989,9,4,18.038,0
1989,9,5,18.07,0
1989,9,6,18.149,0
1989,9,7,18.151,0
1989,9,8,18.13,0
1989,9,9,18.133,0
1989,9,10,18.128,0
1989,9,11,18.184,0
1989,9,12,18.186,0
1989,9,13,18.191,0
1989,9,14,18.225,0
1989,9,15,18.139,0
1989,9,16,18.144,0
1989,9,17,18.141,0
1989,9,18,18.093,0
1989,9,19,18.087,0
1989,9,20,18.136,0
1989,9,21,18.134,0
1989,9,22,18.232,0
1989,9,23,18.274,0
1989,9,24,18.245,0
1989,9,25,18.226,0
1989,9,26,18.103,0
1989,9,27,18.016,0
1989,9,28,17.973,0
1989,9,29,17.937,0
1989,9,30,17.965,0
1989,10,1,17.924,0
1989,10,2,17.917,0
1989,10,3,17.929,0
1989,10,4,17.905,0
1989,10,5,17.959,0
1989,10,6,18.013,0
1989,10,7,18.072,0
1989,10,8,18.068,0
1989,10,9,18.064,0
1989,10,10,18.087,0
1989,10,11,18.101,0
1989,10,12,18.072,0
1989,10,13,18.047,0
1989,10,14,18.08,0
1989,10,15,18.056,0
1989,10,16,18.061,0
1989,10,17,18.107,0
1989,10,18,18.052,0
1989,10,19,17.925,0
1989,10,20,17.906,0
1989,10,21,17.866,0
1989,10,22,17.856,0
1989,10,23,17.8,0
1989,10,24,17.722,0
1989,10,25,17.69,0
1989,10,26,17.692,0
1989,10,27,17.602,0
1989,10,28,17.453,0
1989,10,29,17.253,0
1989,10,30,17.195,0
1989,10,31,17.065,0
1989,11,1,17.007,0
1989,11,2,17.002,0
1989,11,3,16.964,0
1989,11,4,16.915,0
1989,11,5,16.822,0
1989,11,6,16.768,0
1989,11,7,16.723,0
1989,11,8,16.653,0
1989,11,9,16.527,0
1989,11,10,16.438,0
1989,11,11,16.35,0
1989,11,12,16.261,0
1989,11,13,16.175,0
1989,11,14,16.13,0
1989,11,15,16.047,0
1989,11,16,15.948,0
1989,11,17,15.818,0
1989,11,18,15.705,0
1989,11,19,15.61,0
1989,11,20,15.382,0
1989,11,21,15.23,0
1989,11,22,15.113,0
1989,11,23,14.919,0
1989,11,24,14.757,0
1989,11,25,14.603,0
1989,11,26,14.428,0
1989,11,27,14.26,0
1989,11,28,14.121,0
1989,11,29,13.827,0
1989,11,30,13.5,0
1989,12,1,13.383,0
1989,12,2,13.215,0
1989,12,3,12.997,0
1989,12,4,12.794,0
1989,12,5,12.584,0
1989,12,6,12.319,0
1989,12,7,12.037,0
1989,12,8,11.805,0
1989,12,9,11.566,0
1989,12,10,11.324,0
1989,12,11,11.05,0
1989,12,12,10.808,0
1989,12,13,10.536,0
1989,12,14,10.135,0
1989,12,15,9.747,0
1989,12,16,9.441,0
1989,12,17,9.203,0
1989,12,18,9.016,0
1989,12,19,8.816,0
1989,12,20,8.536,0
1989,12,21,8.288,0
1989,12,22,8.189,0
1989,12,23,8.089,0
1989,12,24,7.922,0
1989,12,25,7.729,0
1989,12,26,7.661,0
1989,12,27,7.415,0
1989,12,28,7.282,0
1989,12,29,7.138,0
1989,12,30,7.053,0
